2,9,10,10,2,9,1,3,4,5,8,6,7,7,15000000,15000000,8500000,23500000
3,4,5,5,3,4,1,2,6,7,10,8,9,7,19000000,19000000,8500000,27500000
3,4,6,6,3,4,1,2,5,7,10,8,9,7,18750000,18750000,8500000,27250000
3,4,7,7,3,4,1,2,5,6,10,8,9,7,18500000,18500000,8500000,27000000
3,4,8,8,3,4,1,2,5,6,10,7,9,7,18250000,18250000,8500000,26750000
3,4,9,9,3,4,1,2,5,6,10,7,8,7,18000000,18000000,8500000,26500000
3,4,10,10,3,4,1,2,5,6,9,7,8,7,16750000,16750000,8500000,25250000
3,5,6,6,3,5,1,2,4,7,10,8,9,7,17750000,17750000,8500000,26250000
3,5,7,7,3,5,1,2,4,6,10,8,9,7,17500000,17500000,8500000,26000000
3,5,8,8,3,5,1,2,4,6,10,7,9,7,17250000,17250000,8500000,25750000
3,5,9,9,3,5,1,2,4,6,10,7,8,7,17000000,17000000,8500000,25500000
3,5,10,10,3,5,1,2,4,6,9,7,8,7,15750000,15750000,8500000,24250000
3,6,7,7,3,6,1,2,4,5,10,8,9,7,17250000,17250000,8500000,25750000
3,6,8,8,3,6,1,2,4,5,10,7,9,7,17000000,17000000,8500000,25500000
3,6,9,9,3,6,1,2,4,5,10,7,8,7,16750000,16750000,8500000,25250000
3,6,10,10,3,6,1,2,4,5,9,7,8,7,15500000,15500000,8500000,24000000
3,7,8,8,3,7,1,2,4,5,10,6,9,7,16750000,16750000,8500000,25250000
3,7,9,9,3,7,1,2,4,5,10,6,8,7,16500000,16500000,8500000,25000000
3,7,10,10,3,7,1,2,4,5,9,6,8,7,15250000,15250000,8500000,23750000
3,8,9,9,3,8,1,2,4,5,10,6,7,7,16250000,16250000,8500000,24750000
3,8,10,10,3,8,1,2,4,5,9,6,7,7,15000000,15000000,8500000,23500000
3,9,10,10,3,9,1,2,4,5,8,6,7,7,14750000,14750000,8500000,23250000
4,5,6,6,4,5,1,2,3,7,10,8,9,7,17250000,17250000,8500000,25750000
4,5,7,7,4,5,1,2,3,6,10,8,9,7,17000000,17000000,8500000,25500000
4,5,8,8,4,5,1,2,3,6,10,7,9,7,16750000,16750000,8500000,25250000
4,5,9,9,4,5,1,2,3,6,10,7,8,7,16500000,16500000,8500000,25000000
4,5,10,10,4,5,1,2,3,6,9,7,8,7,15250000,15250000,8500000,23750000
4,6,7,7,4,6,1,2,3,5,10,8,9,7,16750000,16750000,8500000,25250000
4,6,8,8,4,6,1,2,3,5,10,7,9,7,16500000,16500000,8500000,25000000
4,6,9,9,4,6,1,2,3,5,10,7,8,7,16250000,16250000,8500000,24750000
4,6,10,10,4,6,1,2,3,5,9,7,8,7,15000000,15000000,8500000,23500000
4,7,8,8,4,7,1,2,3,5,10,6,9,7,16250000,16250000,8500000,24750000
4,7,9,9,4,7,1,2,3,5,10,6,8,7,16000000,16000000,8500000,24500000
4,7,10,10,4,7,1,2,3,5,9,6,8,7,14750000,14750000,8500000,23250000
4,8,9,9,4,8,1,2,3,5,10,6,7,7,15750000,15750000,8500000,24250000
4,8,10,10,4,8,1,2,3,5,9,6,7,6,23000000,23000000,7250000,30250000
4,9,10,10,4,9,1,2,3,5,8,6,7,6,22750000,22750000,7250000,30000000
5,6,7,7,5,6,1,2,3,4,10,8,9,7,15750000,15750000,8500000,24250000
5,6,8,8,5,6,1,2,3,4,10,7,9,7,15500000,15500000,8500000,24000000
5,6,9,9,5,6,1,2,3,4,10,7,8,7,15250000,15250000,8500000,23750000
5,6,10,10,5,6,1,2,3,4,9,7,8,6,22500000,22500000,7250000,29750000
5,7,8,8,5,7,1,2,3,4,10,6,9,7,15250000,15250000,8500000,23750000
5,7,9,9,5,7,1,2,3,4,10,6,8,7,15000000,15000000,8500000,23500000
5,7,10,10,5,7,1,2,3,4,9,6,8,6,22250000,22250000,7250000,29500000
5,8,9,9,5,8,1,2,3,4,10,6,7,7,14750000,14750000,8500000,23250000
5,8,10,10,5,8,1,2,3,4,9,6,7,6,22000000,22000000,7250000,29250000
5,9,10,10,5,9,1,2,3,4,8,6,7,6,21750000,21750000,7250000,29000000
6,7,8,8,6,7,1,2,3,4,10,5,9,7,15000000,15000000,8500000,23500000
6,7,9,9,6,7,1,2,3,4,10,5,8,7,14750000,14750000,8500000,23250000
6,7,10,10,6,7,1,2,3,4,9,5,8,6,22000000,22000000,7250000,29250000
6,8,9,9,6,8,1,2,3,4,10,5,7,6,23000000,23000000,7250000,30250000
6,8,10,10,6,8,1,2,3,4,9,5,7,6,21750000,21750000,7250000,29000000
6,9,10,10,6,9,1,2,3,4,8,5,7,6,21500000,21500000,7250000,28750000
7,8,9,9,7,8,1,2,3,4,10,5,6,6,22750000,22750000,7250000,30000000
7,8,10,10,7,8,1,2,3,4,9,5,6,6,21500000,21500000,7250000,28750000
7,9,10,10,7,9,1,2,3,4,8,5,6,6,21250000,21250000,7250000,28500000
8,9,10,10,8,9,1,2,3,4,7,5,6,6,21000000,21000000,7250000,28250000
